"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-07","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.5","","","","1"
"2015-08","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.5","","","","1"
"2015-09","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.5","","","","1"
"2015-10","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.5","","","","1"
"2015-11","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.5","","","","1"
"2015-12","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.5","","","","1"
"2016-01","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.5","","","","1"
"2016-02","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.6","","","","1"
"2016-03","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.6","","","","1"
"2016-04","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.6","","","","1"
"2016-05","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.6","","","","1"
"2016-06","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.6","","","","1"
"2016-07","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.5","","","","1"
"2016-08","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.5","","","","1"
"2016-09","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.7","","","","1"
"2016-10","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.0","","","","1"
"2016-11","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.0","","","","1"
"2016-12","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.0","","","","1"
"2017-01","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.0","","","","1"
"2017-02","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.9","","","","1"
"2017-03","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.9","","","","1"
"2017-04","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.8","","","","1"
"2017-05","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.9","","","","1"
"2017-06","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.9","","","","1"
"2017-07","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.1","","","","1"
"2017-08","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","99.9","","","","1"
"2017-09","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.0","","","","1"
"2017-10","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.0","","","","1"
"2017-11","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.2","","","","1"
"2017-12","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.2","","","","1"
"2018-01","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.3","","","","1"
"2018-02","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.3","","","","1"
"2018-03","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.4","","","","1"
"2018-04","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.5","","","","1"
"2018-05","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.4","","","","1"
"2018-06","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.4","","","","1"
"2018-07","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.4","","","","1"
"2018-08","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.5","","","","1"
"2018-09","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.3","","","","1"
"2018-10","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.1","","","","1"
"2018-11","Atlantic Region","2016A00011","Total (house and land)","Index, 201612=100","347","units ","0","v111955445","2.1","100.0","","","","1"
"2008-01","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","69.9","","","","1"
"2008-02","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","72.0","","","","1"
"2008-03","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","72.1","","","","1"
"2008-04","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","74.6","","","","1"
"2008-05","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","77.4","","","","1"
"2008-06","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","79.6","","","","1"
"2008-07","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","82.0","","","","1"
"2008-08","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","82.6","","","","1"
"2008-09","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","82.6","","","","1"
"2008-10","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","83.0","","","","1"
"2008-11","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","85.9","","","","1"
"2008-12","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","86.0","","","","1"
"2009-01","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","86.8","","","","1"
"2009-02","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","86.7","","","","1"
"2009-03","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","87.1","","","","1"
"2009-04","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","87.3","","","","1"
"2009-05","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","87.3","","","","1"
"2009-06","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","87.7","","","","1"
"2009-07","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","87.7","","","","1"
"2009-08","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","88.7","","","","1"
"2009-09","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","88.7","","","","1"
"2009-10","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","88.7","","","","1"
"2009-11","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","89.3","","","","1"
"2009-12","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","89.9","","","","1"
"2010-01","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","91.5","","","","1"
"2010-02","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","91.5","","","","1"
"2010-03","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","91.5","","","","1"
"2010-04","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","92.5","","","","1"
"2010-05","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","92.7","","","","1"
"2010-06","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","93.0","","","","1"
"2010-07","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","93.0","","","","1"
"2010-08","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","93.0","","","","1"
"2010-09","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","93.0","","","","1"
"2010-10","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","93.0","","","","1"
"2010-11","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","97.0","","","","1"
"2010-12","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","97.0","","","","1"
"2011-01","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","97.2","","","","1"
"2011-02","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","97.2","","","","1"
"2011-03","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","97.2","","","","1"
"2011-04","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","97.1","","","","1"
"2011-05","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","97.0","","","","1"
"2011-06","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","97.0","","","","1"
"2011-07","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","96.9","","","","1"
"2011-08","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","96.9","","","","1"
"2011-09","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","96.9","","","","1"
"2011-10","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","96.9","","","","1"
"2011-11","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","96.9","","","","1"
"2011-12","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","96.9","","","","1"
"2012-01","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","96.5","","","","1"
"2012-02","Newfoundland and Labrador","2016A000210","Total (house and land)","Index, 201612=100","347","units ","0","v111955448","3.1","96.5","","","","1"
