REF_DATE,GEO,VECTOR,COORDINATE,VALUE
Nov-14,Saskatchewan,v111955532,31.1,102.5
Dec-14,Saskatchewan,v111955532,31.1,102.4
Jan-15,Saskatchewan,v111955532,31.1,102.4
Feb-15,Saskatchewan,v111955532,31.1,102.3
Mar-15,Saskatchewan,v111955532,31.1,102.1
Apr-15,Saskatchewan,v111955532,31.1,101.7
May-15,Saskatchewan,v111955532,31.1,102.1
Jun-15,Saskatchewan,v111955532,31.1,101.8
Jul-15,Saskatchewan,v111955532,31.1,102.1
Aug-15,Saskatchewan,v111955532,31.1,102
Sep-15,Saskatchewan,v111955532,31.1,101.6
Oct-15,Saskatchewan,v111955532,31.1,101.3
Nov-15,Saskatchewan,v111955532,31.1,101
Dec-15,Saskatchewan,v111955532,31.1,101.1
Jan-16,Saskatchewan,v111955532,31.1,101
Feb-16,Saskatchewan,v111955532,31.1,100.8
Mar-16,Saskatchewan,v111955532,31.1,100.6
Apr-16,Saskatchewan,v111955532,31.1,100.3
May-16,Saskatchewan,v111955532,31.1,100.2
Jun-16,Saskatchewan,v111955532,31.1,100.1
Jul-16,Saskatchewan,v111955532,31.1,100
Aug-16,Saskatchewan,v111955532,31.1,99.8
Sep-16,Saskatchewan,v111955532,31.1,99.8
Oct-16,Saskatchewan,v111955532,31.1,99.8
Nov-16,Saskatchewan,v111955532,31.1,99.7
Dec-16,Saskatchewan,v111955532,31.1,100
Jan-17,Saskatchewan,v111955532,31.1,99.9
Feb-17,Saskatchewan,v111955532,31.1,100
Mar-17,Saskatchewan,v111955532,31.1,100
Apr-17,Saskatchewan,v111955532,31.1,100
May-17,Saskatchewan,v111955532,31.1,99.8
Jun-17,Saskatchewan,v111955532,31.1,99.6
Jul-17,Saskatchewan,v111955532,31.1,99.6
Aug-17,Saskatchewan,v111955532,31.1,99.7
Sep-17,Saskatchewan,v111955532,31.1,99.5
Oct-17,Saskatchewan,v111955532,31.1,99.5
Nov-17,Saskatchewan,v111955532,31.1,99.1
Dec-17,Saskatchewan,v111955532,31.1,99.1
Jan-18,Saskatchewan,v111955532,31.1,99.1
Feb-18,Saskatchewan,v111955532,31.1,98.6
Mar-18,Saskatchewan,v111955532,31.1,98.6
Apr-18,Saskatchewan,v111955532,31.1,98.9
May-18,Saskatchewan,v111955532,31.1,98.7
Jun-18,Saskatchewan,v111955532,31.1,98.5
Jul-18,Saskatchewan,v111955532,31.1,98.6
Aug-18,Saskatchewan,v111955532,31.1,98.4
Sep-18,Saskatchewan,v111955532,31.1,98.2
Oct-18,Saskatchewan,v111955532,31.1,98.1
Nov-18,Saskatchewan,v111955532,31.1,97.9
Jan-08,Alberta,v111955541,34.1,104.2
Feb-08,Alberta,v111955541,34.1,103.6
Mar-08,Alberta,v111955541,34.1,103.3
Apr-08,Alberta,v111955541,34.1,102.6
May-08,Alberta,v111955541,34.1,101.2
Jun-08,Alberta,v111955541,34.1,100.8
Jul-08,Alberta,v111955541,34.1,100.6
Aug-08,Alberta,v111955541,34.1,100.1
Sep-08,Alberta,v111955541,34.1,100.4
Oct-08,Alberta,v111955541,34.1,99.3
Nov-08,Alberta,v111955541,34.1,98.7
Dec-08,Alberta,v111955541,34.1,97.8
Jan-09,Alberta,v111955541,34.1,95.5
Feb-09,Alberta,v111955541,34.1,93.6
Mar-09,Alberta,v111955541,34.1,92.5
Apr-09,Alberta,v111955541,34.1,91.7
May-09,Alberta,v111955541,34.1,91.3
Jun-09,Alberta,v111955541,34.1,90.9
Jul-09,Alberta,v111955541,34.1,91.3
Aug-09,Alberta,v111955541,34.1,91.2
Sep-09,Alberta,v111955541,34.1,91.5
Oct-09,Alberta,v111955541,34.1,91.5
Nov-09,Alberta,v111955541,34.1,91.7
Dec-09,Alberta,v111955541,34.1,91.7
Jan-10,Alberta,v111955541,34.1,92.1
Feb-10,Alberta,v111955541,34.1,92.3
Mar-10,Alberta,v111955541,34.1,92.3
Apr-10,Alberta,v111955541,34.1,92.6
May-10,Alberta,v111955541,34.1,92.7
Jun-10,Alberta,v111955541,34.1,92.6
Jul-10,Alberta,v111955541,34.1,92.6
Aug-10,Alberta,v111955541,34.1,92.6
Sep-10,Alberta,v111955541,34.1,92.7
Oct-10,Alberta,v111955541,34.1,92.4
Nov-10,Alberta,v111955541,34.1,92.5
Dec-10,Alberta,v111955541,34.1,92.5
Jan-11,Alberta,v111955541,34.1,92.6
Feb-11,Alberta,v111955541,34.1,93
Mar-11,Alberta,v111955541,34.1,92.8
Apr-11,Alberta,v111955541,34.1,92.7
May-11,Alberta,v111955541,34.1,93
Jun-11,Alberta,v111955541,34.1,93
Jul-11,Alberta,v111955541,34.1,92.7
Aug-11,Alberta,v111955541,34.1,92.7
Sep-11,Alberta,v111955541,34.1,92.8
Oct-11,Alberta,v111955541,34.1,93.1
Nov-11,Alberta,v111955541,34.1,93
Dec-11,Alberta,v111955541,34.1,93.1
Jan-12,Alberta,v111955541,34.1,93.2
Feb-12,Alberta,v111955541,34.1,93.2
Mar-12,Alberta,v111955541,34.1,93.6
Apr-12,Alberta,v111955541,34.1,93.7
May-12,Alberta,v111955541,34.1,93.9
Jun-12,Alberta,v111955541,34.1,94.1
Jul-12,Alberta,v111955541,34.1,94.2
Aug-12,Alberta,v111955541,34.1,94.2
Sep-12,Alberta,v111955541,34.1,94.4
Oct-12,Alberta,v111955541,34.1,94.6
Nov-12,Alberta,v111955541,34.1,94.6
Dec-12,Alberta,v111955541,34.1,94.9
Jan-13,Alberta,v111955541,34.1,95.1
Feb-13,Alberta,v111955541,34.1,95.6
Mar-13,Alberta,v111955541,34.1,95.7
Apr-13,Alberta,v111955541,34.1,96.1
May-13,Alberta,v111955541,34.1,96.4
Jun-13,Alberta,v111955541,34.1,96.7
Jul-13,Alberta,v111955541,34.1,96.9
Aug-13,Alberta,v111955541,34.1,97.3
Sep-13,Alberta,v111955541,34.1,97.4
Oct-13,Alberta,v111955541,34.1,97.4
Nov-13,Alberta,v111955541,34.1,97.5
Dec-13,Alberta,v111955541,34.1,97.6
Jan-14,Alberta,v111955541,34.1,98.2
Feb-14,Alberta,v111955541,34.1,98.7
Mar-14,Alberta,v111955541,34.1,99.1
Apr-14,Alberta,v111955541,34.1,99.3
May-14,Alberta,v111955541,34.1,99.9
Jun-14,Alberta,v111955541,34.1,100
Jul-14,Alberta,v111955541,34.1,100.1
Aug-14,Alberta,v111955541,34.1,100.5
Sep-14,Alberta,v111955541,34.1,100.8
Oct-14,Alberta,v111955541,34.1,100.8
Nov-14,Alberta,v111955541,34.1,101
Dec-14,Alberta,v111955541,34.1,101.1
Jan-15,Alberta,v111955541,34.1,101
Feb-15,Alberta,v111955541,34.1,101
Mar-15,Alberta,v111955541,34.1,100.8
Apr-15,Alberta,v111955541,34.1,100.6
May-15,Alberta,v111955541,34.1,100.6
Jun-15,Alberta,v111955541,34.1,100.6
Jul-15,Alberta,v111955541,34.1,100.5
Aug-15,Alberta,v111955541,34.1,100.5
Sep-15,Alberta,v111955541,34.1,100.5
Oct-15,Alberta,v111955541,34.1,100.7
Nov-15,Alberta,v111955541,34.1,100.7
Dec-15,Alberta,v111955541,34.1,100.7
Jan-16,Alberta,v111955541,34.1,100.7
Feb-16,Alberta,v111955541,34.1,100.4
Mar-16,Alberta,v111955541,34.1,100.4
Apr-16,Alberta,v111955541,34.1,100.4
May-16,Alberta,v111955541,34.1,100.5
Jun-16,Alberta,v111955541,34.1,100
Jul-16,Alberta,v111955541,34.1,100.1
Aug-16,Alberta,v111955541,34.1,100
Sep-16,Alberta,v111955541,34.1,99.8
Oct-16,Alberta,v111955541,34.1,99.7
Nov-16,Alberta,v111955541,34.1,99.8
Dec-16,Alberta,v111955541,34.1,100
Jan-17,Alberta,v111955541,34.1,100
Feb-17,Alberta,v111955541,34.1,100
Mar-17,Alberta,v111955541,34.1,100
Apr-17,Alberta,v111955541,34.1,99.9
May-17,Alberta,v111955541,34.1,99.7
Jun-17,Alberta,v111955541,34.1,99.6
Jul-17,Alberta,v111955541,34.1,100.1
Aug-17,Alberta,v111955541,34.1,100.1
Sep-17,Alberta,v111955541,34.1,100.1
Oct-17,Alberta,v111955541,34.1,100.1
Nov-17,Alberta,v111955541,34.1,100.2
Dec-17,Alberta,v111955541,34.1,100.1
Jan-18,Alberta,v111955541,34.1,100.1
Feb-18,Alberta,v111955541,34.1,99.8
Mar-18,Alberta,v111955541,34.1,99.6
Apr-18,Alberta,v111955541,34.1,99.6
May-18,Alberta,v111955541,34.1,99.6
Jun-18,Alberta,v111955541,34.1,99.8
Jul-18,Alberta,v111955541,34.1,99.9
Aug-18,Alberta,v111955541,34.1,99.4
Sep-18,Alberta,v111955541,34.1,99.4
Oct-18,Alberta,v111955541,34.1,99.3
Nov-18,Alberta,v111955541,34.1,99.3
Jan-08,British Columbia,v111955550,37.1,101.5
Feb-08,British Columbia,v111955550,37.1,101.6
Mar-08,British Columbia,v111955550,37.1,102.2
Apr-08,British Columbia,v111955550,37.1,102.2
May-08,British Columbia,v111955550,37.1,101.9
Jun-08,British Columbia,v111955550,37.1,101.9
Jul-08,British Columbia,v111955550,37.1,101.9
Aug-08,British Columbia,v111955550,37.1,101.8
Sep-08,British Columbia,v111955550,37.1,101.8
Oct-08,British Columbia,v111955550,37.1,100.6
Nov-08,British Columbia,v111955550,37.1,99
Dec-08,British Columbia,v111955550,37.1,99
Jan-09,British Columbia,v111955550,37.1,98.1
Feb-09,British Columbia,v111955550,37.1,95.4
Mar-09,British Columbia,v111955550,37.1,94.3
Apr-09,British Columbia,v111955550,37.1,93.3
May-09,British Columbia,v111955550,37.1,93.6
Jun-09,British Columbia,v111955550,37.1,92.8
Jul-09,British Columbia,v111955550,37.1,93.4
Aug-09,British Columbia,v111955550,37.1,93.6
Sep-09,British Columbia,v111955550,37.1,94.8
Oct-09,British Columbia,v111955550,37.1,95.3
Nov-09,British Columbia,v111955550,37.1,95.6
Dec-09,British Columbia,v111955550,37.1,96.1
Jan-10,British Columbia,v111955550,37.1,96.5
Feb-10,British Columbia,v111955550,37.1,97
Mar-10,British Columbia,v111955550,37.1,97.5
Apr-10,British Columbia,v111955550,37.1,97.8
May-10,British Columbia,v111955550,37.1,98
Jun-10,British Columbia,v111955550,37.1,97.9
Jul-10,British Columbia,v111955550,37.1,97.2
Aug-10,British Columbia,v111955550,37.1,97.2
Sep-10,British Columbia,v111955550,37.1,96.8
Oct-10,British Columbia,v111955550,37.1,96.8
Nov-10,British Columbia,v111955550,37.1,96.6
Dec-10,British Columbia,v111955550,37.1,96.5
Jan-11,British Columbia,v111955550,37.1,96.6
Feb-11,British Columbia,v111955550,37.1,96.6
Mar-11,British Columbia,v111955550,37.1,96.8
Apr-11,British Columbia,v111955550,37.1,96.9
May-11,British Columbia,v111955550,37.1,97.1
Jun-11,British Columbia,v111955550,37.1,97.1
Jul-11,British Columbia,v111955550,37.1,97.1
Aug-11,British Columbia,v111955550,37.1,96.7
Sep-11,British Columbia,v111955550,37.1,96.8
Oct-11,British Columbia,v111955550,37.1,96.6
Nov-11,British Columbia,v111955550,37.1,96.3
Dec-11,British Columbia,v111955550,37.1,96.1
Jan-12,British Columbia,v111955550,37.1,96.3
Feb-12,British Columbia,v111955550,37.1,96.2
Mar-12,British Columbia,v111955550,37.1,96
Apr-12,British Columbia,v111955550,37.1,96
May-12,British Columbia,v111955550,37.1,96
Jun-12,British Columbia,v111955550,37.1,96.1
Jul-12,British Columbia,v111955550,37.1,96.1
Aug-12,British Columbia,v111955550,37.1,96
Sep-12,British Columbia,v111955550,37.1,95.9
Oct-12,British Columbia,v111955550,37.1,96.1
Nov-12,British Columbia,v111955550,37.1,95.7
Dec-12,British Columbia,v111955550,37.1,95.4
Jan-13,British Columbia,v111955550,37.1,95.3
Feb-13,British Columbia,v111955550,37.1,95.4
Mar-13,British Columbia,v111955550,37.1,95.2
Apr-13,British Columbia,v111955550,37.1,95.3
May-13,British Columbia,v111955550,37.1,95.1
Jun-13,British Columbia,v111955550,37.1,94.9
Jul-13,British Columbia,v111955550,37.1,95.1
Aug-13,British Columbia,v111955550,37.1,94.8
Sep-13,British Columbia,v111955550,37.1,94.8
Oct-13,British Columbia,v111955550,37.1,94.6
Nov-13,British Columbia,v111955550,37.1,94.5
Dec-13,British Columbia,v111955550,37.1,94.3
Jan-14,British Columbia,v111955550,37.1,94.3
Feb-14,British Columbia,v111955550,37.1,94.3
Mar-14,British Columbia,v111955550,37.1,94.2
Apr-14,British Columbia,v111955550,37.1,93.9
May-14,British Columbia,v111955550,37.1,93.7
Jun-14,British Columbia,v111955550,37.1,93.6
Jul-14,British Columbia,v111955550,37.1,93.5
Aug-14,British Columbia,v111955550,37.1,93.7
Sep-14,British Columbia,v111955550,37.1,93.7
Oct-14,British Columbia,v111955550,37.1,94
Nov-14,British Columbia,v111955550,37.1,93.8
Dec-14,British Columbia,v111955550,37.1,93.8
Jan-15,British Columbia,v111955550,37.1,93.6
Feb-15,British Columbia,v111955550,37.1,93.6
Mar-15,British Columbia,v111955550,37.1,93.6
Apr-15,British Columbia,v111955550,37.1,94.2
May-15,British Columbia,v111955550,37.1,94.2
Jun-15,British Columbia,v111955550,37.1,94.4
Jul-15,British Columbia,v111955550,37.1,94.7
Aug-15,British Columbia,v111955550,37.1,94.7
Sep-15,British Columbia,v111955550,37.1,95.1
Oct-15,British Columbia,v111955550,37.1,95.3
Nov-15,British Columbia,v111955550,37.1,95.8
Dec-15,British Columbia,v111955550,37.1,95.9
Jan-16,British Columbia,v111955550,37.1,96.3
Feb-16,British Columbia,v111955550,37.1,97.1
Mar-16,British Columbia,v111955550,37.1,97.4
Apr-16,British Columbia,v111955550,37.1,97.7
May-16,British Columbia,v111955550,37.1,98.8
Jun-16,British Columbia,v111955550,37.1,99.2
Jul-16,British Columbia,v111955550,37.1,99.7
Aug-16,British Columbia,v111955550,37.1,99.7
Sep-16,British Columbia,v111955550,37.1,100
Oct-16,British Columbia,v111955550,37.1,100.3
Nov-16,British Columbia,v111955550,37.1,100
Dec-16,British Columbia,v111955550,37.1,100
Jan-17,British Columbia,v111955550,37.1,99.9
Feb-17,British Columbia,v111955550,37.1,100
Mar-17,British Columbia,v111955550,37.1,100.5
Apr-17,British Columbia,v111955550,37.1,101.5
May-17,British Columbia,v111955550,37.1,103.4
Jun-17,British Columbia,v111955550,37.1,104.7
Jul-17,British Columbia,v111955550,37.1,106.5
Aug-17,British Columbia,v111955550,37.1,106.6
Sep-17,British Columbia,v111955550,37.1,107.3
Oct-17,British Columbia,v111955550,37.1,107.6
Nov-17,British Columbia,v111955550,37.1,107.6
Dec-17,British Columbia,v111955550,37.1,107.8
Jan-18,British Columbia,v111955550,37.1,107.8
Feb-18,British Columbia,v111955550,37.1,107.8
Mar-18,British Columbia,v111955550,37.1,107.9
Apr-18,British Columbia,v111955550,37.1,107.9
May-18,British Columbia,v111955550,37.1,107.9
Jun-18,British Columbia,v111955550,37.1,108
Jul-18,British Columbia,v111955550,37.1,107.9
Aug-18,British Columbia,v111955550,37.1,107.8
Sep-18,British Columbia,v111955550,37.1,108
Oct-18,British Columbia,v111955550,37.1,108
Nov-18,British Columbia,v111955550,37.1,107.8
Jan-08,"Kelowna, British Columbia",v111955553,38.1,
Feb-08,"Kelowna, British Columbia",v111955553,38.1,
Mar-08,"Kelowna, British Columbia",v111955553,38.1,
Apr-08,"Kelowna, British Columbia",v111955553,38.1,
May-08,"Kelowna, British Columbia",v111955553,38.1,
Jun-08,"Kelowna, British Columbia",v111955553,38.1,
Jul-08,"Kelowna, British Columbia",v111955553,38.1,
Aug-08,"Kelowna, British Columbia",v111955553,38.1,
Sep-08,"Kelowna, British Columbia",v111955553,38.1,
Oct-08,"Kelowna, British Columbia",v111955553,38.1,
Nov-08,"Kelowna, British Columbia",v111955553,38.1,
Dec-08,"Kelowna, British Columbia",v111955553,38.1,
Jan-09,"Kelowna, British Columbia",v111955553,38.1,
Feb-09,"Kelowna, British Columbia",v111955553,38.1,
Mar-09,"Kelowna, British Columbia",v111955553,38.1,
Apr-09,"Kelowna, British Columbia",v111955553,38.1,
May-09,"Kelowna, British Columbia",v111955553,38.1,
Jun-09,"Kelowna, British Columbia",v111955553,38.1,
Jul-09,"Kelowna, British Columbia",v111955553,38.1,
Aug-09,"Kelowna, British Columbia",v111955553,38.1,
Sep-09,"Kelowna, British Columbia",v111955553,38.1,
Oct-09,"Kelowna, British Columbia",v111955553,38.1,
Nov-09,"Kelowna, British Columbia",v111955553,38.1,
Dec-09,"Kelowna, British Columbia",v111955553,38.1,
Jan-10,"Kelowna, British Columbia",v111955553,38.1,
Feb-10,"Kelowna, British Columbia",v111955553,38.1,
Mar-10,"Kelowna, British Columbia",v111955553,38.1,
Apr-10,"Kelowna, British Columbia",v111955553,38.1,
May-10,"Kelowna, British Columbia",v111955553,38.1,
Jun-10,"Kelowna, British Columbia",v111955553,38.1,
Jul-10,"Kelowna, British Columbia",v111955553,38.1,
Aug-10,"Kelowna, British Columbia",v111955553,38.1,
Sep-10,"Kelowna, British Columbia",v111955553,38.1,
Oct-10,"Kelowna, British Columbia",v111955553,38.1,
Nov-10,"Kelowna, British Columbia",v111955553,38.1,
Dec-10,"Kelowna, British Columbia",v111955553,38.1,
Jan-11,"Kelowna, British Columbia",v111955553,38.1,
Feb-11,"Kelowna, British Columbia",v111955553,38.1,
Mar-11,"Kelowna, British Columbia",v111955553,38.1,
Apr-11,"Kelowna, British Columbia",v111955553,38.1,
May-11,"Kelowna, British Columbia",v111955553,38.1,
Jun-11,"Kelowna, British Columbia",v111955553,38.1,
Jul-11,"Kelowna, British Columbia",v111955553,38.1,
Aug-11,"Kelowna, British Columbia",v111955553,38.1,
Sep-11,"Kelowna, British Columbia",v111955553,38.1,
Oct-11,"Kelowna, British Columbia",v111955553,38.1,
Nov-11,"Kelowna, British Columbia",v111955553,38.1,
Dec-11,"Kelowna, British Columbia",v111955553,38.1,
Jan-12,"Kelowna, British Columbia",v111955553,38.1,
Feb-12,"Kelowna, British Columbia",v111955553,38.1,
Mar-12,"Kelowna, British Columbia",v111955553,38.1,
Apr-12,"Kelowna, British Columbia",v111955553,38.1,
May-12,"Kelowna, British Columbia",v111955553,38.1,
Jun-12,"Kelowna, British Columbia",v111955553,38.1,
Jul-12,"Kelowna, British Columbia",v111955553,38.1,
Aug-12,"Kelowna, British Columbia",v111955553,38.1,
Sep-12,"Kelowna, British Columbia",v111955553,38.1,
Oct-12,"Kelowna, British Columbia",v111955553,38.1,
Nov-12,"Kelowna, British Columbia",v111955553,38.1,
Dec-12,"Kelowna, British Columbia",v111955553,38.1,
Jan-13,"Kelowna, British Columbia",v111955553,38.1,
Feb-13,"Kelowna, British Columbia",v111955553,38.1,
Mar-13,"Kelowna, British Columbia",v111955553,38.1,
Apr-13,"Kelowna, British Columbia",v111955553,38.1,
May-13,"Kelowna, British Columbia",v111955553,38.1,
Jun-13,"Kelowna, British Columbia",v111955553,38.1,
Jul-13,"Kelowna, British Columbia",v111955553,38.1,
Aug-13,"Kelowna, British Columbia",v111955553,38.1,
Sep-13,"Kelowna, British Columbia",v111955553,38.1,
Oct-13,"Kelowna, British Columbia",v111955553,38.1,
Nov-13,"Kelowna, British Columbia",v111955553,38.1,
Dec-13,"Kelowna, British Columbia",v111955553,38.1,
Jan-14,"Kelowna, British Columbia",v111955553,38.1,
Feb-14,"Kelowna, British Columbia",v111955553,38.1,
Mar-14,"Kelowna, British Columbia",v111955553,38.1,
Apr-14,"Kelowna, British Columbia",v111955553,38.1,
May-14,"Kelowna, British Columbia",v111955553,38.1,
Jun-14,"Kelowna, British Columbia",v111955553,38.1,
Jul-14,"Kelowna, British Columbia",v111955553,38.1,
Aug-14,"Kelowna, British Columbia",v111955553,38.1,
Sep-14,"Kelowna, British Columbia",v111955553,38.1,
Oct-14,"Kelowna, British Columbia",v111955553,38.1,
Nov-14,"Kelowna, British Columbia",v111955553,38.1,
Dec-14,"Kelowna, British Columbia",v111955553,38.1,
Jan-15,"Kelowna, British Columbia",v111955553,38.1,
Feb-15,"Kelowna, British Columbia",v111955553,38.1,
Mar-15,"Kelowna, British Columbia",v111955553,38.1,
Apr-15,"Kelowna, British Columbia",v111955553,38.1,
May-15,"Kelowna, British Columbia",v111955553,38.1,
Jun-15,"Kelowna, British Columbia",v111955553,38.1,
Jul-15,"Kelowna, British Columbia",v111955553,38.1,
Aug-15,"Kelowna, British Columbia",v111955553,38.1,
Sep-15,"Kelowna, British Columbia",v111955553,38.1,
Oct-15,"Kelowna, British Columbia",v111955553,38.1,
Nov-15,"Kelowna, British Columbia",v111955553,38.1,
Dec-15,"Kelowna, British Columbia",v111955553,38.1,
Jan-16,"Kelowna, British Columbia",v111955553,38.1,
Feb-16,"Kelowna, British Columbia",v111955553,38.1,
Mar-16,"Kelowna, British Columbia",v111955553,38.1,
Apr-16,"Kelowna, British Columbia",v111955553,38.1,
May-16,"Kelowna, British Columbia",v111955553,38.1,
Jun-16,"Kelowna, British Columbia",v111955553,38.1,
Jul-16,"Kelowna, British Columbia",v111955553,38.1,
Aug-16,"Kelowna, British Columbia",v111955553,38.1,
Sep-16,"Kelowna, British Columbia",v111955553,38.1,
Oct-16,"Kelowna, British Columbia",v111955553,38.1,
Nov-16,"Kelowna, British Columbia",v111955553,38.1,
Dec-16,"Kelowna, British Columbia",v111955553,38.1,100
Jan-17,"Kelowna, British Columbia",v111955553,38.1,100
Feb-17,"Kelowna, British Columbia",v111955553,38.1,100.1
Mar-17,"Kelowna, British Columbia",v111955553,38.1,100.1
Apr-17,"Kelowna, British Columbia",v111955553,38.1,100.1
May-17,"Kelowna, British Columbia",v111955553,38.1,100.7
Jun-17,"Kelowna, British Columbia",v111955553,38.1,100.7
Jul-17,"Kelowna, British Columbia",v111955553,38.1,101.6
Aug-17,"Kelowna, British Columbia",v111955553,38.1,102.5
Sep-17,"Kelowna, British Columbia",v111955553,38.1,103.4
Oct-17,"Kelowna, British Columbia",v111955553,38.1,103.4
Nov-17,"Kelowna, British Columbia",v111955553,38.1,103.4
Dec-17,"Kelowna, British Columbia",v111955553,38.1,103.4
Jan-18,"Kelowna, British Columbia",v111955553,38.1,103.4
Feb-18,"Kelowna, British Columbia",v111955553,38.1,103.4
Mar-18,"Kelowna, British Columbia",v111955553,38.1,103.4
Apr-18,"Kelowna, British Columbia",v111955553,38.1,103.4
May-18,"Kelowna, British Columbia",v111955553,38.1,103.6
Jun-18,"Kelowna, British Columbia",v111955553,38.1,103.6
Jul-18,"Kelowna, British Columbia",v111955553,38.1,103.6
Aug-18,"Kelowna, British Columbia",v111955553,38.1,103.7
Sep-18,"Kelowna, British Columbia",v111955553,38.1,103.5
Oct-18,"Kelowna, British Columbia",v111955553,38.1,103.5
Nov-18,"Kelowna, British Columbia",v111955553,38.1,103.4
Jan-08,"Vancouver, British Columbia",v111955556,39.1,99.9
Feb-08,"Vancouver, British Columbia",v111955556,39.1,100
Mar-08,"Vancouver, British Columbia",v111955556,39.1,100.7
Apr-08,"Vancouver, British Columbia",v111955556,39.1,100.8
May-08,"Vancouver, British Columbia",v111955556,39.1,100.5
Jun-08,"Vancouver, British Columbia",v111955556,39.1,100.4
Jul-08,"Vancouver, British Columbia",v111955556,39.1,100.5
Aug-08,"Vancouver, British Columbia",v111955556,39.1,100.4
Sep-08,"Vancouver, British Columbia",v111955556,39.1,100.3
Oct-08,"Vancouver, British Columbia",v111955556,39.1,99.2
Nov-08,"Vancouver, British Columbia",v111955556,39.1,97.5
Dec-08,"Vancouver, British Columbia",v111955556,39.1,97.5
Jan-09,"Vancouver, British Columbia",v111955556,39.1,96.7
Feb-09,"Vancouver, British Columbia",v111955556,39.1,94
Mar-09,"Vancouver, British Columbia",v111955556,39.1,92.9
Apr-09,"Vancouver, British Columbia",v111955556,39.1,91.7
May-09,"Vancouver, British Columbia",v111955556,39.1,92.1
Jun-09,"Vancouver, British Columbia",v111955556,39.1,91.3
Jul-09,"Vancouver, British Columbia",v111955556,39.1,92.4
Aug-09,"Vancouver, British Columbia",v111955556,39.1,92.5
Sep-09,"Vancouver, British Columbia",v111955556,39.1,93.8
Oct-09,"Vancouver, British Columbia",v111955556,39.1,94.5
Nov-09,"Vancouver, British Columbia",v111955556,39.1,94.8
Dec-09,"Vancouver, British Columbia",v111955556,39.1,95.4
Jan-10,"Vancouver, British Columbia",v111955556,39.1,95.8
Feb-10,"Vancouver, British Columbia",v111955556,39.1,96.3
Mar-10,"Vancouver, British Columbia",v111955556,39.1,96.9
Apr-10,"Vancouver, British Columbia",v111955556,39.1,97.2
May-10,"Vancouver, British Columbia",v111955556,39.1,97.5
Jun-10,"Vancouver, British Columbia",v111955556,39.1,97.4
Jul-10,"Vancouver, British Columbia",v111955556,39.1,96.5
Aug-10,"Vancouver, British Columbia",v111955556,39.1,96.6
Sep-10,"Vancouver, British Columbia",v111955556,39.1,96.2
Oct-10,"Vancouver, British Columbia",v111955556,39.1,96.3
Nov-10,"Vancouver, British Columbia",v111955556,39.1,96.1
Dec-10,"Vancouver, British Columbia",v111955556,39.1,96
Jan-11,"Vancouver, British Columbia",v111955556,39.1,96
Feb-11,"Vancouver, British Columbia",v111955556,39.1,96.1
Mar-11,"Vancouver, British Columbia",v111955556,39.1,96.3
Apr-11,"Vancouver, British Columbia",v111955556,39.1,96.5
May-11,"Vancouver, British Columbia",v111955556,39.1,96.7
Jun-11,"Vancouver, British Columbia",v111955556,39.1,96.6
Jul-11,"Vancouver, British Columbia",v111955556,39.1,96.6
Aug-11,"Vancouver, British Columbia",v111955556,39.1,96.3
Sep-11,"Vancouver, British Columbia",v111955556,39.1,96.3
Oct-11,"Vancouver, British Columbia",v111955556,39.1,96.2
Nov-11,"Vancouver, British Columbia",v111955556,39.1,95.9
Dec-11,"Vancouver, British Columbia",v111955556,39.1,95.7
Jan-12,"Vancouver, British Columbia",v111955556,39.1,96
Feb-12,"Vancouver, British Columbia",v111955556,39.1,95.8
Mar-12,"Vancouver, British Columbia",v111955556,39.1,95.7
Apr-12,"Vancouver, British Columbia",v111955556,39.1,95.7
May-12,"Vancouver, British Columbia",v111955556,39.1,95.8
Jun-12,"Vancouver, British Columbia",v111955556,39.1,95.8
Jul-12,"Vancouver, British Columbia",v111955556,39.1,95.9
Aug-12,"Vancouver, British Columbia",v111955556,39.1,95.9
Sep-12,"Vancouver, British Columbia",v111955556,39.1,95.8
Oct-12,"Vancouver, British Columbia",v111955556,39.1,95.9
Nov-12,"Vancouver, British Columbia",v111955556,39.1,95.5
Dec-12,"Vancouver, British Columbia",v111955556,39.1,95.2
Jan-13,"Vancouver, British Columbia",v111955556,39.1,95.2
Feb-13,"Vancouver, British Columbia",v111955556,39.1,95.2
